0c6a6901-3770-4229-8f3d-374c677fe1b9	0729-4/01	Extração de minérios de nióbio e titânio	5
0c929f72-0e1d-4b56-aa2c-468d530cbe91	4681-8/05	Comércio atacadista de lubrificantes	5
0cb375d1-2dc4-4ba4-975e-42f604b3779d	3092-0/00	Fabricação de bicicletas e triciclos não-motorizados, peças e acessórios	5
0cb7951a-3845-43a4-afd8-8deab2b9319a	6920-6/02	Atividades de consultoria e auditoria contábil e tributária	5
0cfede32-3343-475e-b9f8-6d63197b5222	1033-3/02	Fabricação de sucos de frutas, hortaliças e legumes, exceto concentrados	5
0d17c0e0-479f-46f5-878a-7859f0ddbf8c	2412-1/00	Produção de ferroligas	5
0d47e56e-8f11-4b5c-a50a-23f14db55c8b	8129-0/00	Atividades de limpeza não especificadas anteriormente	5
0d8bf3d1-2640-400d-9b1c-360f5f8dd5aa	4399-1/01	Administração de obras	5
0d9572c6-394b-48a0-8c06-b83f1c25168b	2945-0/00	Fabricação de material elétrico e eletrônico para veículos automotores, exceto baterias	5
0daec4b5-be7a-491f-b88b-e3cf6db34b97	8299-7/99	Outras atividades de serviços prestados principalmente às empresas não especificadas anteriormente	5
0daf4c89-1e82-443c-bfd0-13d5a38002d4	6612-6/03	Corretoras de câmbio	5
0db466aa-0431-4a7b-815c-2f831132e815	2851-8/00	Fabricação de máquinas e equipamentos para a prospecção e extração de petróleo, peças e acessórios	5
0df597d2-484b-4266-98c2-0f31f3b2fe08	7719-5/99	Locação de outros meios de transporte não especificados anteriormente, sem condutor	5
0e6582d0-9297-4bd4-b356-f832f48e2a92	2391-5/03	Aparelhamento de placas e execução de trabalhos em mármore, granito, ardósia e outras pedras	5
0e745c48-4fb2-498c-8e7e-4f729ebb0314	9603-3/05	Serviços de somatoconservação	5
0ea5b351-2b22-4f7a-a2df-f23c94943820	6613-4/00	Administração de cartões de crédito	5
0ee5c58f-4122-482f-a3ef-69fe44ab9ebb	0600-0/02	Extração e beneficiamento de xisto	5
